종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,연도,분기
세이브존I&C,KOSPI,,2840,5,0.18,2805,2840,2785,38037,106868615,116556141800,41040895,2023,Q1
세이브존I&C,KOSPI,,2800,5,0.18,2800,2810,2785,7581,21211800,114914506000,41040895,2023,Q2
세이브존I&C,KOSPI,,2705,25,0.93,2690,2705,2665,15506,41690630,111015620975,41040895,2023,Q3
세이브존I&C,KOSPI,,2360,-20,-0.84,2380,2385,2345,37519,88424800,96856512200,41040895,2023,Q4
세이브존I&C,KOSPI,,2560,40,1.59,2525,2570,2520,87457,222920950,105064691200,41040895,2024,Q1
세이브존I&C,KOSPI,,2340,20,0.86,2330,2375,2320,94326,220535655,96035694300,41040895,2024,Q2
세이브존I&C,KOSPI,,2110,0,0.0,2110,2115,2090,13093,27562290,86596288450,41040895,2024,Q3
세이브존I&C,KOSPI,,1958,-29,-1.46,1987,1999,1957,75396,149226302,80358072410,41040895,2024,Q4
세진중공업,KOSPI,,3340,10,0.3,3320,3345,3235,135497,447687555,128164884800,38372720,2020,Q1
세진중공업,KOSPI,,3670,150,4.26,3590,3735,3580,539834,1972995415,140827882400,38372720,2020,Q2
세진중공업,KOSPI,,5820,50,0.87,5710,5880,5710,220356,1275905500,223329230400,38372720,2020,Q3
세진중공업,KOSPI,,6700,-90,-1.33,6750,6790,6640,642533,4297597620,380891355200,56849456,2020,Q4
세진중공업,KOSPI,,4970,-30,-0.6,5060,5100,4930,224592,1123906390,282541796320,56849456,2021,Q1
세진중공업,KOSPI,,7060,380,5.69,6720,7150,6710,1808045,12739399810,401357159360,56849456,2021,Q2
세진중공업,KOSPI,,6440,150,2.38,6290,6480,6230,212111,1357687750,366110496640,56849456,2021,Q3
세진중공업,KOSPI,,5410,70,1.31,5310,5490,5230,203803,1091932290,307555556960,56849456,2021,Q4
세진중공업,KOSPI,,7290,420,6.11,6870,7290,6860,713844,5118868920,414432534240,56849456,2022,Q1
세진중공업,KOSPI,,6620,-10,-0.15,6690,6690,6600,57928,384636320,376343398720,56849456,2022,Q2
세진중공업,KOSPI,,7700,-290,-3.63,7950,8080,7660,591118,4644456850,437740811200,56849456,2022,Q3
세진중공업,KOSPI,,5820,-40,-0.68,5900,5930,5780,208049,1212302560,330863833920,56849456,2022,Q4
세진중공업,KOSPI,,5880,10,0.17,5890,6050,5860,185990,1104004150,334274801280,56849456,2023,Q1
세진중공업,KOSPI,,6160,-20,-0.32,6190,6270,6130,64504,397621450,350192648960,56849456,2023,Q2
세진중공업,KOSPI,,6090,-120,-1.93,6210,6290,6050,200675,1231177870,346213187040,56849456,2023,Q3
세진중공업,KOSPI,,4710,40,0.86,4650,4710,4595,144489,673434535,267760937760,56849456,2023,Q4
세진중공업,KOSPI,,5950,-80,-1.33,6120,6180,5870,344049,2055189620,338254263200,56849456,2024,Q1
세진중공업,KOSPI,,7590,600,8.58,7050,7680,6970,1367050,10229104030,431487371040,56849456,2024,Q2
세진중공업,KOSPI,,7500,270,3.73,7360,7560,7020,743679,5468906550,426370920000,56849456,2024,Q3
세진중공업,KOSPI,,7660,-250,-3.16,7970,7970,7450,644087,4905947580,435466832960,56849456,2024,Q4
셀트리온,KOSPI,,175000,5000,2.94,170500,175000,168500,658143,113265898500,22460191425000,128343951,2020,Q1
셀트리온,KOSPI,,227500,14000,6.56,214000,232500,213000,3410255,768405229000,30698710087500,134939385,2020,Q2
셀트리온,KOSPI,,298000,1000,0.34,297000,302000,295000,668602,199471779000,40228133924000,134993738,2020,Q3
셀트리온,KOSPI,,344000,4000,1.18,346000,351500,338000,1242970,427934021000,46439244920000,134997805,2020,Q4
셀트리온,KOSPI,,291500,-6000,-2.02,302500,307000,288500,909178,270414434500,39360583586500,135027731,2021,Q1
셀트리온,KOSPI,,272500,-2000,-0.73,274500,275500,270000,329654,90056906500,37582255515000,137916534,2021,Q2
셀트리온,KOSPI,,290500,-2500,-0.85,293000,295500,289000,421041,122634473000,40070034998000,137934716,2021,Q3
셀트리온,KOSPI,,211500,4500,2.17,211000,218000,209500,840037,178766980500,29175817572000,137947128,2021,Q4
셀트리온,KOSPI,,159000,-500,-0.31,159500,163000,159000,291310,46595567500,21934929429000,137955531,2022,Q1
셀트리온,KOSPI,,157500,-3000,-1.87,160000,160000,157000,305918,48364750000,22170936532500,140767851,2022,Q2
셀트리온,KOSPI,,186500,-3000,-1.58,188000,188500,184000,316400,59031162500,26257683009000,140791866,2022,Q3
셀트리온,KOSPI,,178500,2500,1.42,179500,180500,177000,240998,43123761500,25133729985000,140805210,2022,Q4
셀트리온,KOSPI,,143700,-1500,-1.03,144900,145800,142500,575951,82802664600,20235760713000,140819490,2023,Q1
셀트리온,KOSPI,,175400,4100,2.39,171300,177400,170100,472815,82799965400,25676957194800,146390862,2023,Q2
셀트리온,KOSPI,,143900,0,0.0,143900,146100,143900,276549,40031095500,21067358603000,146402770,2023,Q3
셀트리온,KOSPI,,163100,200,0.12,164000,164300,161900,239925,39238909700,23878291787000,146402770,2023,Q4
셀트리온,KOSPI,,176100,-3600,-2.0,180400,181300,175100,916608,162831259800,38398563088200,218049762,2024,Q1
셀트리온,KOSPI,,179000,2800,1.59,177200,180700,176800,309816,55517030900,38841786917000,216993223,2024,Q2
셀트리온,KOSPI,,197100,-5900,-2.91,203000,203500,195500,786689,155933878600,42774876549000,217021190,2024,Q3
셀트리온,KOSPI,,184600,-2400,-1.28,189300,189500,183800,495122,92064639600,40072701068400,217078554,2024,Q4
송원산업,KOSPI,,11250,100,0.9,11150,11350,11050,104250,1166714350,270000000000,24000000,2020,Q1
송원산업,KOSPI,,14700,250,1.73,14350,14850,14350,281669,4107416500,352800000000,24000000,2020,Q2
송원산업,KOSPI,,12550,300,2.45,12200,12650,12200,133851,1662025450,301200000000,24000000,2020,Q3
송원산업,KOSPI,,14400,200,1.41,14350,14450,14250,153877,2205654900,345600000000,24000000,2020,Q4
송원산업,KOSPI,,18000,-400,-2.17,18950,18950,17600,575272,10467683300,432000000000,24000000,2021,Q1
송원산업,KOSPI,,20200,-300,-1.46,20600,20600,20050,202907,4105698900,484800000000,24000000,2021,Q2
송원산업,KOSPI,,18600,500,2.76,18050,19000,18050,412838,7701206750,446400000000,24000000,2021,Q3
송원산업,KOSPI,,19950,1750,9.62,18200,19950,17700,1390265,26933785000,478800000000,24000000,2021,Q4
송원산업,KOSPI,,20050,-200,-0.99,20250,20350,19800,197553,3952635900,481200000000,24000000,2022,Q1
송원산업,KOSPI,,25350,100,0.4,25200,25500,25050,112741,2857112600,608400000000,24000000,2022,Q2
송원산업,KOSPI,,18400,-600,-3.16,18800,18900,18400,282991,5264600450,441600000000,24000000,2022,Q3
송원산업,KOSPI,,17850,250,1.42,17850,18000,17800,96312,1724992150,428400000000,24000000,2022,Q4
송원산업,KOSPI,,19440,340,1.78,19160,19780,19150,165847,3254257450,466560000000,24000000,2023,Q1
송원산업,KOSPI,,16550,240,1.47,16320,16680,16190,80943,1318956540,397200000000,24000000,2023,Q2
송원산업,KOSPI,,18990,-500,-2.57,20600,21100,18810,1278518,25530395290,455760000000,24000000,2023,Q3
송원산업,KOSPI,,20250,1460,7.77,18940,20500,18800,801656,16035918310,486000000000,24000000,2023,Q4
송원산업,KOSPI,,15100,-140,-0.92,15230,15310,15020,106874,1617035980,362400000000,24000000,2024,Q1
송원산업,KOSPI,,13090,50,0.38,13040,13250,13040,30474,399268840,314160000000,24000000,2024,Q2
송원산업,KOSPI,,11220,30,0.27,11110,11250,11000,29012,322602330,269280000000,24000000,2024,Q3
송원산업,KOSPI,,10430,-40,-0.38,10500,10550,10360,26716,278683950,250320000000,24000000,2024,Q4
수산중공업,KOSPI,,1660,35,2.15,1605,1735,1605,691154,1142634810,89615370580,53985163,2020,Q1
수산중공업,KOSPI,,1910,105,5.82,1890,2075,1850,13899762,27013789200,103111661330,53985163,2020,Q2
수산중공업,KOSPI,,1650,20,1.23,1620,1665,1620,422632,696277735,89075518950,53985163,2020,Q3
수산중공업,KOSPI,,3580,-15,-0.42,3580,3680,3560,1494938,5391417785,193266883540,53985163,2020,Q4
수산중공업,KOSPI,,4100,-40,-0.97,4130,4220,4065,1357545,5607098125,221339168300,53985163,2021,Q1
수산중공업,KOSPI,,5250,255,5.11,4990,5250,4885,2495425,12679737315,283422105750,53985163,2021,Q2
수산중공업,KOSPI,,3390,25,0.74,3335,3420,3335,358141,1214165415,183009702570,53985163,2021,Q3
수산중공업,KOSPI,,2410,90,3.88,2310,2410,2255,394416,924394915,130104242830,53985163,2021,Q4
수산중공업,KOSPI,,2595,35,1.37,2545,2620,2540,325356,843852440,140091497985,53985163,2022,Q1
수산중공업,KOSPI,,4300,20,0.47,4240,4315,4200,3505534,15172525885,232136200900,53985163,2022,Q2
수산중공업,KOSPI,,2950,-145,-4.68,3055,3065,2935,936288,2794549075,159256230850,53985163,2022,Q3
수산중공업,KOSPI,,3185,-60,-1.85,3275,3290,3175,1288305,4151270230,171942744155,53985163,2022,Q4
수산중공업,KOSPI,,2925,20,0.69,2910,2945,2910,300842,879767835,157906601775,53985163,2023,Q1
수산중공업,KOSPI,,2690,0,0.0,2685,2700,2675,183073,492147810,145220088470,53985163,2023,Q2
수산중공업,KOSPI,,2430,10,0.41,2430,2510,2420,237108,583604755,131183946090,53985163,2023,Q3
수산중공업,KOSPI,,2040,-20,-0.97,2060,2060,2040,96511,197163930,127294225200,62399130,2023,Q4
수산중공업,KOSPI,,2010,0,0.0,2015,2030,2010,119992,241966160,125422251300,62399130,2024,Q1
수산중공업,KOSPI,,2150,125,6.17,2030,2150,2030,1171744,2539739465,134158129500,62399130,2024,Q2
수산중공업,KOSPI,,1824,0,0.0,1810,1836,1810,53101,96781900,113816013120,62399130,2024,Q3
수산중공업,KOSPI,,1842,-47,-2.49,1893,1900,1838,244909,456444431,114939197460,62399130,2024,Q4
시디즈,KOSPI,,37550,-250,-0.66,37800,38550,35500,2017,75473000,75100000000,2000000,2020,Q1
시디즈,KOSPI,,43500,1350,3.2,42150,45000,42150,6308,273614500,87000000000,2000000,2020,Q2
시디즈,KOSPI,,65100,1200,1.88,67300,67400,64200,3990,259507100,130200000000,2000000,2020,Q3
시디즈,KOSPI,,52400,-300,-0.57,52700,53900,51600,11273,590176500,104800000000,2000000,2020,Q4
시디즈,KOSPI,,59800,400,0.67,59700,61700,59700,2913,175697300,119600000000,2000000,2021,Q1
시디즈,KOSPI,,76800,-1300,-1.66,77600,79000,76400,11669,901012100,153600000000,2000000,2021,Q2
시디즈,KOSPI,,73500,1600,2.23,71900,76200,71400,5041,371645800,147000000000,2000000,2021,Q3
시디즈,KOSPI,,59300,1500,2.6,57700,59800,57600,853,49809300,118600000000,2000000,2021,Q4
시디즈,KOSPI,,58500,100,0.17,58400,58900,58200,992,57975300,117000000000,2000000,2022,Q1
시디즈,KOSPI,,52200,900,1.75,51300,52200,51300,1722,89036500,104400000000,2000000,2022,Q2
시디즈,KOSPI,,57800,-2500,-4.15,59800,61200,57800,75431,4495130200,115600000000,2000000,2022,Q3
시디즈,KOSPI,,43750,650,1.51,43800,44450,43350,6928,303986350,87500000000,2000000,2022,Q4
시디즈,KOSPI,,43400,150,0.35,43250,44300,43000,17199,751695000,86800000000,2000000,2023,Q1
시디즈,KOSPI,,37200,50,0.13,37150,37400,37100,1385,51561700,74400000000,2000000,2023,Q2
시디즈,KOSPI,,31250,-350,-1.11,31600,31900,31100,4622,144652150,62500000000,2000000,2023,Q3
시디즈,KOSPI,,26750,-100,-0.37,26850,26900,26450,4587,121855950,53500000000,2000000,2023,Q4
시디즈,KOSPI,,27700,-200,-0.72,27650,28000,27650,2880,80334550,55400000000,2000000,2024,Q1
시디즈,KOSPI,,26900,300,1.13,26750,27150,26650,1491,40183850,53800000000,2000000,2024,Q2
시디즈,KOSPI,,27850,-50,-0.18,27900,27950,27600,939,26064550,55700000000,2000000,2024,Q3
시디즈,KOSPI,,24150,-150,-0.62,24200,24500,23950,1455,35248850,48300000000,2000000,2024,Q4
신대양제지,KOSPI,,54000,0,0.0,53500,54500,52000,32779,1749192800,217608228000,4029782,2020,Q1
신대양제지,KOSPI,,58900,1000,1.73,58500,59200,58400,27020,1591781600,237354159800,4029782,2020,Q2
신대양제지,KOSPI,,53900,700,1.32,53500,54400,53300,19062,1027997700,217205249800,4029782,2020,Q3
신대양제지,KOSPI,,64200,-800,-1.23,65600,65700,62600,60305,3869269600,258712004400,4029782,2020,Q4
신대양제지,KOSPI,,64800,-200,-0.31,66000,66500,64700,28411,1850474600,261129873600,4029782,2021,Q1
신대양제지,KOSPI,,96300,600,0.63,96300,96900,93800,75826,7212229300,388068006600,4029782,2021,Q2
신대양제지,KOSPI,,92500,-2300,-2.43,94400,96100,92500,10050,941318900,372754835000,4029782,2021,Q3
신대양제지,KOSPI,,77700,-300,-0.38,76100,78200,75500,10042,773841600,313114061400,4029782,2021,Q4
신대양제지,KOSPI,,94400,1300,1.4,94000,94500,92500,4485,419601100,380411420800,4029782,2022,Q1
신대양제지,KOSPI,,88000,-4300,-4.66,92300,93500,83100,25051,2170167200,354620816000,4029782,2022,Q2
신대양제지,KOSPI,,85300,0,0.0,85000,85700,84400,2782,236094400,343740404600,4029782,2022,Q3
신대양제지,KOSPI,,84700,100,0.12,84900,84900,84000,379,32025800,341322535400,4029782,2022,Q4
신대양제지,KOSPI,,84400,-500,-0.59,85000,85000,84200,372,31486300,340113600800,4029782,2023,Q1
신대양제지,KOSPI,,5660,80,1.43,5580,5680,5540,209861,1180414020,228085661200,40297820,2023,Q2
신대양제지,KOSPI,,5550,-30,-0.54,5580,5650,5400,125533,696525550,223652901000,40297820,2023,Q3
신대양제지,KOSPI,,5770,60,1.05,5700,5810,5700,123918,715611990,232518421400,40297820,2023,Q4
신대양제지,KOSPI,,6250,80,1.3,6200,6280,6150,40042,249735980,251861375000,40297820,2024,Q1
신대양제지,KOSPI,,6160,-10,-0.16,6170,6180,6130,11458,70531500,248234571200,40297820,2024,Q2
신대양제지,KOSPI,,5630,-20,-0.35,5650,5660,5580,30455,170375990,226876726600,40297820,2024,Q3
신대양제지,KOSPI,,5380,-250,-4.44,5630,5630,5380,37106,202522740,216802271600,40297820,2024,Q4
신도리코,KOSPI,,31350,1300,4.33,30600,31500,30050,9065,278943900,316008909150,10080029,2020,Q1
신도리코,KOSPI,,26350,1000,3.94,25450,26500,25400,29247,760291750,265608764150,10080029,2020,Q2
신도리코,KOSPI,,21850,-100,-0.46,22000,22000,21500,28846,624497500,220248633650,10080029,2020,Q3
신도리코,KOSPI,,25400,150,0.59,25700,25700,25250,6694,170100750,256032736600,10080029,2020,Q4
신도리코,KOSPI,,29050,250,0.87,29050,29500,28800,71846,2087255050,292824842450,10080029,2021,Q1
신도리코,KOSPI,,35100,-250,-0.71,35300,35550,34500,32345,1132580300,353809017900,10080029,2021,Q2
신도리코,KOSPI,,32400,250,0.78,31850,32450,31850,8710,281208950,326592939600,10080029,2021,Q3
신도리코,KOSPI,,32500,200,0.62,32850,32850,32250,10825,350466400,327600942500,10080029,2021,Q4
신도리코,KOSPI,,31800,-400,-1.24,32150,32150,31600,21851,694976300,320544922200,10080029,2022,Q1
신도리코,KOSPI,,32900,100,0.3,32900,33000,32650,7839,257355750,331632954100,10080029,2022,Q2
신도리코,KOSPI,,32650,0,0.0,32350,32700,32350,7125,231867900,329112946850,10080029,2022,Q3
신도리코,KOSPI,,34400,-100,-0.29,34500,34800,34200,9297,319862450,346752997600,10080029,2022,Q4
신도리코,KOSPI,,33350,50,0.15,33300,33450,33050,4018,133266100,336168967150,10080029,2023,Q1
신도리코,KOSPI,,35900,50,0.14,35850,36200,35600,4954,177708650,361873041100,10080029,2023,Q2
신도리코,KOSPI,,33200,100,0.3,32950,33300,32950,2726,90197700,334656962800,10080029,2023,Q3
신도리코,KOSPI,,33300,-50,-0.15,33350,33350,33000,3636,120872350,335664965700,10080029,2023,Q4
신도리코,KOSPI,,40400,1950,5.07,38850,40550,38500,40610,1628167400,407233171600,10080029,2024,Q1
신도리코,KOSPI,,38500,700,1.85,37950,38900,37800,7159,275970050,388081116500,10080029,2024,Q2
신도리코,KOSPI,,37700,-200,-0.53,38100,38100,37500,5927,222913300,380017093300,10080029,2024,Q3
신도리코,KOSPI,,37500,-450,-1.19,37950,38000,37400,2204,82797350,378001087500,10080029,2024,Q4
신라교역,KOSPI,,10200,0,0.0,10200,10350,9940,48105,483030350,163200000000,16000000,2020,Q1
신라교역,KOSPI,,10150,-50,-0.49,10200,10250,10050,9308,94233200,162400000000,16000000,2020,Q2
신라교역,KOSPI,,9790,-20,-0.2,9810,9810,9610,73029,709862410,156640000000,16000000,2020,Q3
신라교역,KOSPI,,9290,-70,-0.75,9360,9370,9270,25567,237856370,148640000000,16000000,2020,Q4
신라교역,KOSPI,,9950,-50,-0.5,10000,10100,9890,43898,437090700,159200000000,16000000,2021,Q1
신라교역,KOSPI,,14000,350,2.56,13800,14150,13600,62458,871871550,224000000000,16000000,2021,Q2
신라교역,KOSPI,,12750,150,1.19,12550,12850,12500,6466,81909500,204000000000,16000000,2021,Q3
신라교역,KOSPI,,12750,150,1.19,12550,12900,12400,12847,163280000,204000000000,16000000,2021,Q4
신라교역,KOSPI,,12550,300,2.45,12100,12800,12100,38310,475900550,200800000000,16000000,2022,Q1
신라교역,KOSPI,,12050,-100,-0.82,12150,12150,11950,4240,50957400,192800000000,16000000,2022,Q2
신라교역,KOSPI,,11500,50,0.44,11450,11500,11300,3663,41868150,184000000000,16000000,2022,Q3
신라교역,KOSPI,,11500,0,0.0,11550,11550,11400,7662,87641550,184000000000,16000000,2022,Q4
신라교역,KOSPI,,11000,-220,-1.96,11250,11260,10970,14205,157917490,176000000000,16000000,2023,Q1
신라교역,KOSPI,,10440,30,0.29,10420,10530,10360,28743,299014040,167040000000,16000000,2023,Q2
신라교역,KOSPI,,8770,-120,-1.35,8890,8890,8770,13011,114512550,140320000000,16000000,2023,Q3
신라교역,KOSPI,,8870,-20,-0.22,8880,8890,8820,7801,69143800,141920000000,16000000,2023,Q4
신라교역,KOSPI,,8920,10,0.11,8920,8920,8800,13285,117568900,142720000000,16000000,2024,Q1
신라교역,KOSPI,,10350,80,0.78,10270,10370,10240,33886,349205830,165600000000,16000000,2024,Q2
신라교역,KOSPI,,9420,10,0.11,9420,9450,9330,6351,59548980,150720000000,16000000,2024,Q3
신라교역,KOSPI,,9220,0,0.0,9160,9450,9040,27351,249390000,147520000000,16000000,2024,Q4
신성이엔지,KOSPI,,865,6,0.7,859,875,850,735850,634214195,150276610025,173730185,2020,Q1
신성이엔지,KOSPI,,1375,150,12.24,1235,1495,1215,64189611,88816537275,238879004375,173730185,2020,Q2
신성이엔지,KOSPI,,1535,-15,-0.97,1555,1560,1465,10591541,16045327505,286315878070,186525002,2020,Q3
신성이엔지,KOSPI,,3945,-100,-2.47,4060,4070,3915,15304980,60817132315,791455032675,200622315,2020,Q4
신성이엔지,KOSPI,,3300,230,7.49,3125,3330,3090,16904780,55056902790,665767350600,201747682,2021,Q1
신성이엔지,KOSPI,,2900,30,1.05,2885,2915,2865,1224607,3543614485,588771786600,203024754,2021,Q2
신성이엔지,KOSPI,,2335,25,1.08,2315,2345,2290,719439,1671542485,476303036950,203984170,2021,Q3
신성이엔지,KOSPI,,1805,10,0.56,1775,1855,1735,1985193,3596921320,368336779890,204064698,2021,Q4
신성이엔지,KOSPI,,1805,90,5.25,1715,1830,1710,2801017,5018376810,370324537945,205165949,2022,Q1
신성이엔지,KOSPI,,2325,40,1.75,2325,2400,2285,15312240,35861601710,478596951075,205848151,2022,Q2
신성이엔지,KOSPI,,2375,-65,-2.66,2420,2495,2360,5978269,14564764860,488889358625,205848151,2022,Q3
신성이엔지,KOSPI,,1940,15,0.78,1945,1965,1935,604756,1174802420,399345412940,205848151,2022,Q4
신성이엔지,KOSPI,,1689,-2,-0.12,1710,1729,1683,671814,1143863480,347677527039,205848151,2023,Q1
신성이엔지,KOSPI,,2110,65,3.18,2105,2145,2070,2697053,5694521035,434339598610,205848151,2023,Q2
신성이엔지,KOSPI,,2810,-140,-4.75,3025,3025,2810,10891625,31530549960,578433304310,205848151,2023,Q3
신성이엔지,KOSPI,,1947,-39,-1.96,1988,1991,1941,1036312,2028124465,400786349997,205848151,2023,Q4
신성이엔지,KOSPI,,1959,13,0.67,1954,1974,1949,1213525,2379796543,403256527809,205848151,2024,Q1
신성이엔지,KOSPI,,2130,0,0.0,2150,2160,2120,3520402,7506308160,438456561630,205848151,2024,Q2
신성이엔지,KOSPI,,1719,43,2.57,1679,1874,1662,4654684,8275628974,353852971569,205848151,2024,Q3
신성이엔지,KOSPI,,1170,-30,-2.5,1202,1212,1170,525669,620895998,240842336670,205848151,2024,Q4
신성통상,KOSPI,,1230,30,2.5,1205,1250,1185,1850595,2263940375,176761319700,143708390,2020,Q1
신성통상,KOSPI,,1540,180,13.24,1370,1690,1330,119345448,185977347395,221310920600,143708390,2020,Q2
신성통상,KOSPI,,1775,60,3.5,1740,1935,1710,21939367,40018792540,255082392250,143708390,2020,Q3
신성통상,KOSPI,,1795,30,1.7,1770,1820,1770,1954260,3518612575,257956560050,143708390,2020,Q4
신성통상,KOSPI,,1590,-15,-0.93,1635,1635,1575,567350,902090655,228496340100,143708390,2021,Q1
신성통상,KOSPI,,2400,400,20.0,2015,2550,2010,67493841,156973205170,344900136000,143708390,2021,Q2
신성통상,KOSPI,,4105,125,3.14,3935,4180,3875,3548366,14383739610,589922940950,143708390,2021,Q3
신성통상,KOSPI,,3170,135,4.45,3045,3180,2950,1405625,4359436530,455555596300,143708390,2021,Q4
신성통상,KOSPI,,3680,120,3.37,3530,3735,3530,1601043,5879252640,528846875200,143708390,2022,Q1
신성통상,KOSPI,,2915,-65,-2.18,2985,2985,2900,519322,1518413240,418909956850,143708390,2022,Q2
신성통상,KOSPI,,2800,-105,-3.61,2890,2920,2800,595488,1694907735,402383492000,143708390,2022,Q3
신성통상,KOSPI,,2440,-10,-0.41,2470,2490,2440,149205,367271020,350648471600,143708390,2022,Q4
신성통상,KOSPI,,2380,-25,-1.04,2405,2405,2360,177647,422219155,342025968200,143708390,2023,Q1
신성통상,KOSPI,,2055,-15,-0.72,2070,2075,2050,125632,258787990,295320741450,143708390,2023,Q2
신성통상,KOSPI,,2015,-35,-1.71,2005,2085,2005,1242415,2523172400,289572405850,143708390,2023,Q3
